,id,response,cand,question,knowledge,knowledge_ans,score
650,633,"Guns N' Roses' debut album, ""Appetite for Destruction""",Appetite for Destruction,Guns N' Roses' debut album,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.","""appetite for destruction""",1.0
651,634,apprentice: i love motivation because it gets me inspired to do different things.,NO_Q,NO_Q,"Activated ""seeking"" behavior, such as locomotor activity, is influenced by dopaminergic drugs, and microdialysis experiments reveal that dopamine is released during the anticipation of a reward.",NO_Q,-1.0
652,635,wizard: there are about a dozen strains of corn.,NO_Q,NO_Q,"Corn was first domesticated 9,000 years ago in what is now Mexico.",NO_Q,-1.0
653,636,wizard: i don't know much about american football. do you have a favorite team,NO_Q,NO_Q,Television brought professional football into prominence in the modern era after World War II.,NO_Q,-1.0
654,637,wizard: i forgot that tropical zones don't experience winter at all.,NO_Q,NO_Q,"There is a large amount of variability in climate across the Arctic, but all regions experience extremes of solar radiation in both summer and winter.",NO_Q,-1.0
655,638,wizard: i think that green is my favorite color.,NO_Q,NO_Q,"The color pink is named after the flowers, pinks, flowering plants in the genus ""Dianthus,"" and derives from the frilled edge of the flowers.",NO_Q,-1.0
656,639,Apprentice: I do. I like green kale shakes.,Apprentice,Apprentice likes green kale shakes.,"Green beans are known by many common names, including French beans, string beans, snap beans, and snaps.",[CLS],0.0
657,640,apprentice: i think it's a combination of both.,NO_Q,NO_Q,Interpersonal communication is an exchange of information between two or more people.,NO_Q,-1.0
658,641,the bow and arrow seems to have been invented in the later paleolithic or,NO_Q,NO_Q,The bow and arrow seems to have been invented in the later Paleolithic or early Mesolithic periods.,NO_Q,-1.0
659,642,"wizard: yes, i'm used to it.",NO_Q,NO_Q,"The climate of the Arctic is characterized by long, cold winters and short, cool summers.",NO_Q,-1.0
660,643,"apprentice: yes, i am. i used to play bowling for a living. wizard",NO_Q,NO_Q,"The term ""hambone"" has also been used to describe four consecutive strikes.",NO_Q,-1.0
661,644,"Instagram is a photo sharing app and is used on mobile, internet and desktop. The users",Instagram,social network,Instagram lets registered users upload photos or videos to the service.,instagram,1.0
662,645,wizard: i like bowling. it's easy.,NO_Q,NO_Q,I Like Music has grown 100% organically and retains full independence despite its hundreds of thousands of monthly visitors.,NO_Q,-1.0
663,646,"wizard: i used to hunt deer, but i haven't been in some time",NO_Q,NO_Q,"Advocates oppose the assignment of moral value and fundamental protections on the basis of species membership alone—an idea known since 1970 as speciesism, when the term was coined by Richard D. Ryder—arguing that it is a prejudice as irrational as any other.",NO_Q,-1.0
664,647,"Wizard: Yes, it really got popular around 2000 when the movie ""Bring It On""","Bring It On""",Bring It On,Cheerleading began during the late 18th century with the rebellion of male students.,[CLS] bring it on[SEP] cheerleading began during the late 18th century with the rebellion of male students.,0.2222222222222222
665,648,"augustine chacon (english: ""the hairy one"")",NO_Q,NO_Q,"Augustine Chacon (1861 – November 21, 1902), or El Peludo (English: ""The Hairy One""), was a Mexican outlaw and folk hero of Arizona Territory.",NO_Q,-1.0
666,649,apprentice: i love octopus. i usually buy it from the docks or,NO_Q,NO_Q,"With more than 10 million visitors annually, Pike Place Market is Seattle's most popular tourist destination and is the 33rd most visited tourist attraction in the world.",NO_Q,-1.0
667,650,apprentice: i like green. i feel like there has to be some cool facts about it.,NO_Q,NO_Q,It also has a long historical tradition as the color of Ireland and of Gaelic culture.,NO_Q,-1.0
668,651,wizard: i love cardigans. they are good for cool weather.,NO_Q,NO_Q,"The garment is mostly associated with the college culture of the Roaring Twenties and early 1930s, being also popular throughout the 1950s, the 1970s and the 1990s.",NO_Q,-1.0
669,652,the show is still running.,NO_Q,NO_Q,"Together they struggle to survive and adapt in a post-apocalyptic world filled with walkers and opposing groups of survivors, who are often more dangerous than the walkers themselves.",NO_Q,-1.0
670,653,"wizard: well, i'm a professional biker.",NO_Q,NO_Q,The California Trail was an emigrant trail of about across the western half of the North American continent from Missouri River towns to what is now the state of California.,NO_Q,-1.0
671,654,Hot dogs are a great casual food with sausage in a bun.,a great casual food,What is a hot dog?,"Typical garnishes include mustard, ketchup, onions, mayonnaise, relish, coleslaw, cheese, chili, olives, and sauerkraut.",[CLS],0.0
672,655,wizard: there are a lot of actors in the show.,NO_Q,NO_Q,"Together they struggle to survive and adapt in a post-apocalyptic world filled with walkers and opposing groups of survivors, who are often more dangerous than the walkers themselves.",NO_Q,-1.0
673,656,"rowe has narrated programs on the discovery channel, the science channel and national geographic",NO_Q,NO_Q,"Rowe has narrated programs on the Discovery Channel, The Science Channel and National Geographic Channel such as ""Deadliest Catch"", ""How the Universe Works"", and ""Shark Week"".",NO_Q,-1.0
674,657,"wizard: yes, there are a lot of confusing rules.",NO_Q,NO_Q,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",NO_Q,-1.0
675,658,apprentice is not a fan of american football. wizard is a fan of american football.,NO_Q,NO_Q,"In Canada, the term ""football"" may refer to Canadian football and American football collectively, or to either sport specifically, depending on context.",NO_Q,-1.0
676,659,wizard: i suppose i like green because it's the color in between my two favorite colors,NO_Q,NO_Q,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",NO_Q,-1.0
677,660,"wizard: yes, i would. it's the color of nature.",NO_Q,NO_Q,Photosynthesis is a process used by plants and other organisms to convert light energy into chemical energy that can later be released to fuel the organisms' activities (energy transformation).,NO_Q,-1.0
678,661,John Grisham lives in Mississippi.,John Grisham,Grisham lives in Mississippi.,John Grisham graduated from Mississippi State University before attending the University of Mississippi School of Law in 1981.,[CLS],0.0
679,662,"wizard: well, the rules of the game are pretty simple. the goal is to score points",NO_Q,NO_Q,The history of American football can be traced to early versions of rugby football and association football.,NO_Q,-1.0
680,663,"wizard: yes, the first football game was played on november 6, 1869. the teams were",NO_Q,NO_Q,"American football evolved in the United States, originating from the sports of association football and rugby football.",NO_Q,-1.0
681,664,"skiing, believe it or not, was originated in norway and the word ski is pretty common",NO_Q,NO_Q,"Cross-country skiing is a form of skiing where skiers rely on their own locomotion to move across snow-covered terrain, rather than using ski lifts or other forms of assistance.",NO_Q,-1.0
682,665,"wizard: yes, it has been very successful.",NO_Q,NO_Q,Dander is a protein that sheds from the skin and causes allergies in humans.,NO_Q,-1.0
683,666,wizard: i like the insane clown posse. they are a hip,NO_Q,NO_Q,"While exaggerated violence and the supernatural are common in horrorcore, the genre also frequently presents more realistic yet still disturbing portrayals of mental illness and drug abuse.",NO_Q,-1.0
684,667,"Kurt Cobain was an american singer, and musician lead singer of the band Nir",Kurt Cobain,rock musician,"The Seattle Police Department incident report states: ""Kurt Cobain was found with a shotgun across his body, had a visible head wound and there was a suicide note discovered nearby.""",[CLS],0.0
685,667,"Kurt Cobain was an american singer, and musician lead singer of the band Nir",Nir,rock band,"The Seattle Police Department incident report states: ""Kurt Cobain was found with a shotgun across his body, had a visible head wound and there was a suicide note discovered nearby.""",[CLS],0.0
686,668,"Elvis Presley's first RCA single, ""Heartbreak Hotel"", was released in",Heartbreak Hotel,Heartbreak Hotel,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.","""heartbreak hotel"", was released in january 1956 and became a number one hit in the united states.",0.2666666666666667
687,669,"wizard: yes, each player has a different role to play on the team. they kick",NO_Q,NO_Q,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",NO_Q,-1.0
688,670,apprentice: i'm not sure i could do it.,NO_Q,NO_Q,"Hunting wildlife or feral animals is most commonly done by humans for food, recreation, to remove predators that are dangerous to humans or domestic animals, or for trade.",NO_Q,-1.0
689,671,apprentice: i think it would be cool to machine or hand knit one also.,NO_Q,NO_Q,"Synthetic fibers (British English: synthetic fibres) are fibers made by humans with chemical synthesis, as opposed to natural fibers that humans get from living organisms with little or no chemical changes.",NO_Q,-1.0
690,672,apprentice: i work as an accountant. have you ever needed to hire an accountant? wizard:,NO_Q,NO_Q,"The terms ""accounting"" and ""financial reporting"" are often used as synonyms.",NO_Q,-1.0
