,id,response,cand,question,knowledge,knowledge_ans,score
1052,441,"After Annapurna, Lafaille resolved never to climb again, but during his long",Lafaille,Who decided never to climb again after Annapurna?,"The lineup, when first signed to Geffen Records in 1986, consisted of vocalist Axl Rose, lead guitarist Slash, rhythm guitarist Izzy Stradlin, bassist Duff McKagan, and drummer Steven Adler.",[CLS],0.0
1053,442,"Andre returned in the winter of 1990, but it was not to the World Wrestling",Andre,Who returned to Wrestling in 1990?,"The fictional Land of Oz is a magical country first introduced in the classic children's novel ""The Wonderful Wizard of Oz"" (1900).",[CLS],0.0
1054,442,"Andre returned in the winter of 1990, but it was not to the World Wrestling",the World Wrestling,What event did Andre not return to in 1990?,"The fictional Land of Oz is a magical country first introduced in the classic children's novel ""The Wonderful Wizard of Oz"" (1900).",[CLS],0.0
1055,443,O'Keeffe then spent part of nearly every year working in New Mexico. She,nearly every year,How often did O'Keeffe work in New Mexico?,"A beehive is an enclosed structure in which some honey bee species of the subgenus ""Apis"" live and raise their young.",[CLS],0.0
1056,443,O'Keeffe then spent part of nearly every year working in New Mexico. She,New Mexico,Where did O'Keeffe spend most of her time?,"A beehive is an enclosed structure in which some honey bee species of the subgenus ""Apis"" live and raise their young.",[CLS],0.0
1057,443,O'Keeffe then spent part of nearly every year working in New Mexico. She,O'Keeffe,Who spent most of her time working in New Mexico?,"A beehive is an enclosed structure in which some honey bee species of the subgenus ""Apis"" live and raise their young.",[CLS],0.0
1058,444,Damon Wayans,Damon Wayans,Who is the name of the man who is known for being a great musician?,V for Vendetta is a British graphic novel written by Alan Moore and illustrated by David Lloyd (with additional art by Tony Weare).,[CLS],0.0
1059,445,"Vaslav Nijinsky was born in 1889 or 1890 in Kiev, Russian Empire",Vaslav Nijinsky,Who was born in 1889 or 1890?,"""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",[CLS],0.0
1060,445,"Vaslav Nijinsky was born in 1889 or 1890 in Kiev, Russian Empire",Kiev,In what city was Nijinsky born?,"""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",[CLS],0.0
1061,445,"Vaslav Nijinsky was born in 1889 or 1890 in Kiev, Russian Empire",Russian Empire,In what country was Nijinsky born?,"""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",[CLS],0.0
1062,446,Ziaur Rahman was commissioned as a second lieutenant in the Pakistan Army,Ziaur Rahman,Who was commissioned as a second lieutenant?,"The most common types of pin bowling include ten-pin, nine-pin, candlepin, duckpin and five-pin bowling, while in target bowling, bowls, skittles, kegel, bocce, carpet bowls, pétanque, and boules, both indoor and outdoor varieties are popular.",[CLS],0.0
1063,446,Ziaur Rahman was commissioned as a second lieutenant in the Pakistan Army,the Pakistan Army,In what army was Ziaur Rahman commissioned?,"The most common types of pin bowling include ten-pin, nine-pin, candlepin, duckpin and five-pin bowling, while in target bowling, bowls, skittles, kegel, bocce, carpet bowls, pétanque, and boules, both indoor and outdoor varieties are popular.",[CLS],0.0
1064,446,Ziaur Rahman was commissioned as a second lieutenant in the Pakistan Army,a second lieutenant,What was Ziaur Rahman commissioned as?,"The most common types of pin bowling include ten-pin, nine-pin, candlepin, duckpin and five-pin bowling, while in target bowling, bowls, skittles, kegel, bocce, carpet bowls, pétanque, and boules, both indoor and outdoor varieties are popular.",[CLS],0.0
1065,447,no.,NO_Q,NO_Q,"It is distinct from ice pellets (American sleet), though the two are often confused.",NO_Q,-1.0
1066,448,christie,NO_Q,NO_Q,"Corn was first domesticated 9,000 years ago in what is now Mexico.",NO_Q,-1.0
1067,449,William Hope was a fraud.,William Hope,Who was a fraud?,"The phenomenon is a result of the game's extremely high viewership and wide demographics: Super Bowl games have frequently been among the United States' most watched television broadcasts, with Nielsen having estimated that Super Bowl XLIX in 2015 was seen by at least 114.4 million viewers in the United States, surpassing the previous year's Super Bowl as the highest-rated television broadcast in U.S. history.",[CLS],0.0
1068,449,William Hope was a fraud.,a fraud,What was William Hope?,"The phenomenon is a result of the game's extremely high viewership and wide demographics: Super Bowl games have frequently been among the United States' most watched television broadcasts, with Nielsen having estimated that Super Bowl XLIX in 2015 was seen by at least 114.4 million viewers in the United States, surpassing the previous year's Super Bowl as the highest-rated television broadcast in U.S. history.",[CLS],0.0
1069,450,Pauling published his Close-Packed Spheron Model of the atomic nucleus,the atomic nucleus,Pauling published his Close-Packed Spheron Model of what?,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",[CLS],0.0
1070,451,He was not popular with the voters because of the scandal.,He,Who was not popular with voters because of the scandal?,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",[CLS],0.0
1071,451,He was not popular with the voters because of the scandal.,the voters,Who didn't like him because of the scandal?,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",[CLS],0.0
1072,452,The series has been around for a long time.,The series,What has been around for a long time?,"Sir James Paul McCartney, (born 18 June 1942), is an English singer-songwriter, multi-instrumentalist, and composer.",[CLS],0.0
1073,452,The series has been around for a long time.,a long time,How long has the series been around?,"Sir James Paul McCartney, (born 18 June 1942), is an English singer-songwriter, multi-instrumentalist, and composer.",[CLS],0.0
1074,453,The follow-up to Supernatural came three years later and was highly anticipated by international media and,three years later,When did the follow-up to Supernatural happen?,"It returned as a series on July 26, 2005, running for eight seasons until September 12, 2012.","july 26, 2005",0.0
1075,453,The follow-up to Supernatural came three years later and was highly anticipated by international media and,The follow-up,What came three years after Supernatural?,"It returned as a series on July 26, 2005, running for eight seasons until September 12, 2012.",[CLS],0.0
1076,453,The follow-up to Supernatural came three years later and was highly anticipated by international media and,Supernatural,What was the name of the television series that followed it?,"It returned as a series on July 26, 2005, running for eight seasons until September 12, 2012.",it returned,0.0
1077,454,slipknot,NO_Q,NO_Q,"While professional ten-pin bowling tournaments are held in numerous countries, the sport is commonly played as a hobby by millions of people around the world.",NO_Q,-1.0
1078,455,"The band had been performing live songs, such as ""Merchandise"" and ""T",Merchandise,What was the name of the song that the band had been performing live?,no_passages_used,[CLS],0.0
1079,455,"The band had been performing live songs, such as ""Merchandise"" and ""T",The band,What band had been performing live songs?,no_passages_used,[CLS],0.0
1080,455,"The band had been performing live songs, such as ""Merchandise"" and ""T",live songs,"""Merchandise"" and ""T Shirt"" are examples of what kind of music?",no_passages_used,[CLS],0.0
1081,455,"The band had been performing live songs, such as ""Merchandise"" and ""T","""T","Along with ""Merchandise"", what song did the band perform live?",no_passages_used,[CLS],0.0
1082,456,no,NO_Q,NO_Q,"The original five sports (broken into nine disciplines) were bobsleigh, curling, ice hockey, Nordic skiing (consisting of the disciplines military patrol, cross-country skiing, Nordic combined, and ski jumping), and skating (consisting of the disciplines figure skating and speed skating).",NO_Q,-1.0
1083,457,"Joel recorded his second Columbia album in Los Angeles, Streetlife Serenade. His management",Columbia,What label did Joel record his second album for?,Fitness culture is a sociocultural phenomenon which refers to the culture surrounding physical exercises.,[CLS],0.0
