,id,response,cand,question,knowledge,knowledge_ans,score
680,645,no.,NO_Q,NO_Q,I Like Music has grown 100% organically and retains full independence despite its hundreds of thousands of monthly visitors.,NO_Q,-1.0
681,646,"he was the house pianist at minton's playhouse, a manhattan",NO_Q,NO_Q,"Advocates oppose the assignment of moral value and fundamental protections on the basis of species membership alone—an idea known since 1970 as speciesism, when the term was coined by Richard D. Ryder—arguing that it is a prejudice as irrational as any other.",NO_Q,-1.0
682,647,yes.,NO_Q,NO_Q,Cheerleading began during the late 18th century with the rebellion of male students.,NO_Q,-1.0
683,648,alvin,NO_Q,NO_Q,"Augustine Chacon (1861 – November 21, 1902), or El Peludo (English: ""The Hairy One""), was a Mexican outlaw and folk hero of Arizona Territory.",NO_Q,-1.0
684,649,The Midsummer crisis,The Midsummer crisis,the Midsummer crisis,"With more than 10 million visitors annually, Pike Place Market is Seattle's most popular tourist destination and is the 33rd most visited tourist attraction in the world.",[CLS],0.0
685,650,it also has a long historical tradition as the color of ireland and of gaelic culture,NO_Q,NO_Q,It also has a long historical tradition as the color of Ireland and of Gaelic culture.,NO_Q,-1.0
686,651,Lisa Marie Presley was indoctrinated into the Church of Scientology in 1977,1977,In what year did Lisa Marie Presley become a Scientologist?,"The garment is mostly associated with the college culture of the Roaring Twenties and early 1930s, being also popular throughout the 1950s, the 1970s and the 1990s.",[CLS],0.0
687,652,"no, it is no longer running.",NO_Q,NO_Q,"Together they struggle to survive and adapt in a post-apocalyptic world filled with walkers and opposing groups of survivors, who are often more dangerous than the walkers themselves.",NO_Q,-1.0
688,653,david davis was shadow secretary of state for the home department.,NO_Q,NO_Q,The California Trail was an emigrant trail of about across the western half of the North American continent from Missouri River towns to what is now the state of California.,NO_Q,-1.0
689,654,"Piquet was born in Rio de Janeiro, then the capital of Brazil, the son",Piquet,Brazilian,"Typical garnishes include mustard, ketchup, onions, mayonnaise, relish, coleslaw, cheese, chili, olives, and sauerkraut.",[CLS],0.0
690,654,"Piquet was born in Rio de Janeiro, then the capital of Brazil, the son",the son,Piquet,"Typical garnishes include mustard, ketchup, onions, mayonnaise, relish, coleslaw, cheese, chili, olives, and sauerkraut.",[CLS],0.0
691,655,"The Jane Goodall Institute (JGI) supports the Gombe research, and she is",The Jane Goodall Institute,Jane Goodall,"Together they struggle to survive and adapt in a post-apocalyptic world filled with walkers and opposing groups of survivors, who are often more dangerous than the walkers themselves.",[CLS],0.0
692,655,"The Jane Goodall Institute (JGI) supports the Gombe research, and she is",JGI,The Jane Goodall Institute,"Together they struggle to survive and adapt in a post-apocalyptic world filled with walkers and opposing groups of survivors, who are often more dangerous than the walkers themselves.",[CLS],0.0
693,656,"botha was elected head of the national party youth in 1946, and two years later won ",NO_Q,NO_Q,"Rowe has narrated programs on the Discovery Channel, The Science Channel and National Geographic Channel such as ""Deadliest Catch"", ""How the Universe Works"", and ""Shark Week"".",NO_Q,-1.0
694,657,"allen rejected a two-year, $12 million offer to return to the boston celtics and",NO_Q,NO_Q,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",NO_Q,-1.0
695,658,"Kulwicki died in an airplane crash on Thursday April 1, 1993. He was re",an airplane crash,By what means did Kulwicki die,"In Canada, the term ""football"" may refer to Canadian football and American football collectively, or to either sport specifically, depending on context.",[CLS],0.0
696,659,frederick ii was a highly significant european monarch of the middle ages. this repu,NO_Q,NO_Q,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",NO_Q,-1.0
697,660,no,NO_Q,NO_Q,Photosynthesis is a process used by plants and other organisms to convert light energy into chemical energy that can later be released to fuel the organisms' activities (energy transformation).,NO_Q,-1.0
698,661,John Grisham lives in Mississippi.,John Grisham,Grisham lives in Mississippi.,John Grisham graduated from Mississippi State University before attending the University of Mississippi School of Law in 1981.,[CLS],0.0
699,662,Lennox's debut album Panda Bear was released in 1999 on Soccer,Lennox's debut album Panda Bear,Lennox,The history of American football can be traced to early versions of rugby football and association football.,[CLS],0.0
700,663,holy fire,NO_Q,NO_Q,"American football evolved in the United States, originating from the sports of association football and rugby football.",NO_Q,-1.0
701,664,Rodney Dangerfield was born in 1894 on a small livestock and dairy farm near,Rodney Dangerfield,He was born in 1894 on a small livestock and dairy farm near a city,"Cross-country skiing is a form of skiing where skiers rely on their own locomotion to move across snow-covered terrain, rather than using ski lifts or other forms of assistance.",[CLS],0.0
702,664,Rodney Dangerfield was born in 1894 on a small livestock and dairy farm near,1894,In what year was Rodney Dangerfield born?,"Cross-country skiing is a form of skiing where skiers rely on their own locomotion to move across snow-covered terrain, rather than using ski lifts or other forms of assistance.",[CLS],0.0
703,665,"no, it has not been successful.",NO_Q,NO_Q,Dander is a protein that sheds from the skin and causes allergies in humans.,NO_Q,-1.0
704,666,the insane clown posse were founded in detroit and are known as horrorcore,NO_Q,NO_Q,"While exaggerated violence and the supernatural are common in horrorcore, the genre also frequently presents more realistic yet still disturbing portrayals of mental illness and drug abuse.",NO_Q,-1.0
705,667,"Swift died, aged 44, in the Munich air disaster after reporting on Manchester United's European",44,How old was Swift when he died?,"The Seattle Police Department incident report states: ""Kurt Cobain was found with a shotgun across his body, had a visible head wound and there was a suicide note discovered nearby.""",[CLS],0.0
706,667,"Swift died, aged 44, in the Munich air disaster after reporting on Manchester United's European",Munich,In what city did Swift die?,"The Seattle Police Department incident report states: ""Kurt Cobain was found with a shotgun across his body, had a visible head wound and there was a suicide note discovered nearby.""",seattle,0.0
707,668,the spurs lost in the first round of the playoffs to the los angeles clippers in,NO_Q,NO_Q,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",NO_Q,-1.0
708,669,"no, he was not a natural fit in atlanta.",NO_Q,NO_Q,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",NO_Q,-1.0
709,670,no.,NO_Q,NO_Q,"Hunting wildlife or feral animals is most commonly done by humans for food, recreation, to remove predators that are dangerous to humans or domestic animals, or for trade.",NO_Q,-1.0
710,671,"Herbert Alexander Simon was born in Milwaukee, Wisconsin, on June 15, 1916. His father, Arthur",Herbert Alexander Simon,Hebert Alexander Simon,"Synthetic fibers (British English: synthetic fibres) are fibers made by humans with chemical synthesis, as opposed to natural fibers that humans get from living organisms with little or no chemical changes.",[CLS],0.0
711,671,"Herbert Alexander Simon was born in Milwaukee, Wisconsin, on June 15, 1916. His father, Arthur","June 15, 1916",born,"Synthetic fibers (British English: synthetic fibres) are fibers made by humans with chemical synthesis, as opposed to natural fibers that humans get from living organisms with little or no chemical changes.",[CLS],0.0
712,672,maria lea carmen imutan salonga was born at medical center manila in ermit,NO_Q,NO_Q,"The terms ""accounting"" and ""financial reporting"" are often used as synonyms.",NO_Q,-1.0
713,673,the jay leno show would be shortened to 30 minutes and begin airing weeknight,NO_Q,NO_Q,The training focuses on performing quality weight training repetitions to the point of momentary muscular failure.,NO_Q,-1.0
714,674,no,NO_Q,NO_Q,"Occupational stress can increase when workers do not feel supported by supervisors or colleagues, or feel as if they have little control over work processes.",NO_Q,-1.0
715,675,they are part-time jobs.,NO_Q,NO_Q,Most NFL cheerleading squads are a part-time job.,NO_Q,-1.0
716,676,he was traded to the cardinals.,NO_Q,NO_Q,Practitioners of accounting are known as accountants.,NO_Q,-1.0
717,677,harry reasoner was hired away from cbs by abc to become an anchor on the network's,NO_Q,NO_Q,"Programming on the flagship Discovery Channel in the U.S. is primarily focused on reality television series, such as speculative investigation (with shows such as ""MythBusters"", ""Unsolved History"", and ""Best Evidence""), automobiles, and occupations (such as ""Dirty Jobs"" and ""Deadliest Catch""); it also features documentaries specifically aimed at families and younger audiences.",NO_Q,-1.0
718,678,Virat Kohli is a naturally aggressive batsman with strong technical skills. He usually,Virat Kohli,Indian cricketer,A more modern version of the garment has no buttons and hangs open by design.,[CLS],0.0
719,678,Virat Kohli is a naturally aggressive batsman with strong technical skills. He usually,a naturally aggressive batsman,bats aggressively,A more modern version of the garment has no buttons and hangs open by design.,[CLS],0.0
720,679,"arthur matriculated on 9 jun 1870 and attended brasenose college, oxford",NO_Q,NO_Q,"One of the earliest health care proposals at the federal level was the 1854 Bill for the Benefit of the Indigent Insane, which would have established asylums for the indigent insane, as well as the blind, and deaf via federal land grants to the states.",NO_Q,-1.0
721,680,she is a comedian.,NO_Q,NO_Q,Winter is caused by the axis of the Earth in that hemisphere being oriented away from the Sun.,NO_Q,-1.0
722,681,"Rodham enrolled at Wellesley College in 1965, where she majored in political",1965,Rodham enrolled at Wellesley College,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",[CLS],0.0
