,id,response,cand,question,knowledge,knowledge_ans,score
1662,639,The band released the compilation album Greatest Hits in 1976.,The band,Who released Greatest Hits?,"Green beans are known by many common names, including French beans, string beans, snap beans, and snaps.",[CLS],0.0
1663,640,"Andre returned in the winter of 1990, but it was not to the World Wrestling",Andre,Who returned to Wrestling in 1990?,Interpersonal communication is an exchange of information between two or more people.,[CLS],0.0
1664,640,"Andre returned in the winter of 1990, but it was not to the World Wrestling",the World Wrestling,What event did Andre not return to in 1990?,Interpersonal communication is an exchange of information between two or more people.,[CLS],0.0
1665,641,The band was moved up to Megaforce's parent label Atlantic Records for the release of their,Megaforce,What was the name of the band that released their first album?,The bow and arrow seems to have been invented in the later Paleolithic or early Mesolithic periods.,[CLS],0.0
1666,641,The band was moved up to Megaforce's parent label Atlantic Records for the release of their,Atlantic Records,What was the name of Megaforce's parent company?,The bow and arrow seems to have been invented in the later Paleolithic or early Mesolithic periods.,[CLS],0.0
1667,641,The band was moved up to Megaforce's parent label Atlantic Records for the release of their,The band,Who was moved up to Atlantic Records?,The bow and arrow seems to have been invented in the later Paleolithic or early Mesolithic periods.,[CLS],0.0
1668,642,Alston played minor league baseball as an infielder for the Greenwood Chiefs and Hunt,Alston,Who played for the Greenwood Chiefs and Hunt?,"The climate of the Arctic is characterized by long, cold winters and short, cool summers.",[CLS],0.0
1669,642,Alston played minor league baseball as an infielder for the Greenwood Chiefs and Hunt,minor league baseball,What league did Alston play?,"The climate of the Arctic is characterized by long, cold winters and short, cool summers.",[CLS],0.0
1670,642,Alston played minor league baseball as an infielder for the Greenwood Chiefs and Hunt,an infielder,What was Alston's role in minor league baseball?,"The climate of the Arctic is characterized by long, cold winters and short, cool summers.",[CLS],0.0
1671,642,Alston played minor league baseball as an infielder for the Greenwood Chiefs and Hunt,the Greenwood Chiefs,What team did Alston play for?,"The climate of the Arctic is characterized by long, cold winters and short, cool summers.",[CLS],0.0
1672,642,Alston played minor league baseball as an infielder for the Greenwood Chiefs and Hunt,Hunt,"Along with Alston, who played for the Greenwood Chiefs?","The climate of the Arctic is characterized by long, cold winters and short, cool summers.",[CLS],0.0
1673,643,She had surgery to remove them.,She,Who had surgery to remove them?,"The term ""hambone"" has also been used to describe four consecutive strikes.",[CLS],0.0
1674,643,She had surgery to remove them.,surgery,What did she have to do to remove her eardrums?,"The term ""hambone"" has also been used to describe four consecutive strikes.",[CLS],0.0
1675,643,She had surgery to remove them.,them,What did she have surgery to remove?,"The term ""hambone"" has also been used to describe four consecutive strikes.",[CLS],0.0
1676,644,Aesop may not have written his fables. The Aes,Aes,Who wrote Aesop's fables?,Instagram lets registered users upload photos or videos to the service.,[CLS],0.0
1677,644,Aesop may not have written his fables. The Aes,Aesop,Who may not have written his fables?,Instagram lets registered users upload photos or videos to the service.,[CLS],0.0
1678,644,Aesop may not have written his fables. The Aes,his fables,What did Aesop not write?,Instagram lets registered users upload photos or videos to the service.,[CLS],0.0
1679,644,Aesop may not have written his fables. The Aes,The Aes,Who wrote Aesop's fables?,Instagram lets registered users upload photos or videos to the service.,[CLS],0.0
1680,645,Schirra was commissioned as an ensign in the United States Navy in 1945,Schirra,Who was commissioned as an ensign in the US Navy?,I Like Music has grown 100% organically and retains full independence despite its hundreds of thousands of monthly visitors.,[CLS],0.0
1681,645,Schirra was commissioned as an ensign in the United States Navy in 1945,the United States Navy,Where was Schirra commissioned as an ensign?,I Like Music has grown 100% organically and retains full independence despite its hundreds of thousands of monthly visitors.,[CLS],0.0
1682,645,Schirra was commissioned as an ensign in the United States Navy in 1945,1945,When was Schirra commissioned?,I Like Music has grown 100% organically and retains full independence despite its hundreds of thousands of monthly visitors.,[CLS],0.0
1683,645,Schirra was commissioned as an ensign in the United States Navy in 1945,an ensign,What was Schirra commissioned as?,I Like Music has grown 100% organically and retains full independence despite its hundreds of thousands of monthly visitors.,[CLS],0.0
1684,646,how to destroy angels,NO_Q,NO_Q,"Advocates oppose the assignment of moral value and fundamental protections on the basis of species membership alone—an idea known since 1970 as speciesism, when the term was coined by Richard D. Ryder—arguing that it is a prejudice as irrational as any other.",NO_Q,-1.0
1685,647,"wizard: no, i don't know any cheerleaders.",NO_Q,NO_Q,Cheerleading began during the late 18th century with the rebellion of male students.,NO_Q,-1.0
1686,648,Golovkin put on an impressive performance in his American debut by battering Proksa,American,What was the nationality of Golovkin?,"Augustine Chacon (1861 – November 21, 1902), or El Peludo (English: ""The Hairy One""), was a Mexican outlaw and folk hero of Arizona Territory.",mexican,0.0
1687,648,Golovkin put on an impressive performance in his American debut by battering Proksa,Golovkin,Who put on an impressive performance in his American debut?,"Augustine Chacon (1861 – November 21, 1902), or El Peludo (English: ""The Hairy One""), was a Mexican outlaw and folk hero of Arizona Territory.",[CLS],0.0
1688,648,Golovkin put on an impressive performance in his American debut by battering Proksa,an impressive performance,What did Golovkin put on in his American debut?,"Augustine Chacon (1861 – November 21, 1902), or El Peludo (English: ""The Hairy One""), was a Mexican outlaw and folk hero of Arizona Territory.",[CLS],0.0
1689,648,Golovkin put on an impressive performance in his American debut by battering Proksa,Proksa,Who did Golovkin batter in his American debut?,"Augustine Chacon (1861 – November 21, 1902), or El Peludo (English: ""The Hairy One""), was a Mexican outlaw and folk hero of Arizona Territory.",[CLS],0.0
1690,649,"Wizard: That sounds great! I absolutely adore hot dogs with mustard and onions. Actually,",mustard,"Along with onions, what is a great addition to hot dogs?","With more than 10 million visitors annually, Pike Place Market is Seattle's most popular tourist destination and is the 33rd most visited tourist attraction in the world.",[CLS],0.0
1691,649,"Wizard: That sounds great! I absolutely adore hot dogs with mustard and onions. Actually,",onions,"Along with mustard, what is a great addition to hot dogs?","With more than 10 million visitors annually, Pike Place Market is Seattle's most popular tourist destination and is the 33rd most visited tourist attraction in the world.",[CLS],0.0
1692,650,"Sara Evans was born in Boonville, Missouri, in 1971, and is of Welsh,",Sara Evans,"Who was born in Boonville, Missouri?",It also has a long historical tradition as the color of Ireland and of Gaelic culture.,[CLS],0.0
